code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.300550,2019-10-18,2019-09-30,0.060174,0.116765,0.464036,34248576.000000,0.421366,,117306000.00,42038500.00
sz.300550,2020-04-27,2020-03-31,0.001006,-0.004507,0.468501,-248377.310000,0.302077,,117190500.00,112850500.00
sz.300550,2020-08-28,2020-06-30,0.010671,0.036031,0.400927,5942131.950000,0.162881,164917006.810000,164066700.00,159001675.00
sz.300550,2020-10-29,2020-09-30,0.038742,0.080246,0.435991,23267690.740000,0.191033,,164066700.00,159001675.00
sz.300560,2017-04-27,2017-03-31,0.018790,0.086587,0.263995,8577438.100000,0.560891,,70120000.00,17530000.00
sz.300560,2017-08-29,2017-06-30,0.054988,0.131948,0.296801,25350376.560000,0.585614,192124404.210000,70120000.00,17530000.00
sz.300560,2017-10-27,2017-09-30,0.069511,0.114191,0.291369,32285258.820000,0.393849,,105180000.00,26295000.00
sz.300560,2018-04-26,2018-03-31,0.018774,0.080404,0.268113,9161353.250000,0.376638,,105180000.00,41318250.00
sz.300560,2018-08-17,2018-06-30,0.057350,0.122480,0.275436,28183079.310000,0.266052,225917474.630000,157770000.00,61975125.00
sz.300560,2018-10-27,2018-09-30,0.070058,0.101011,0.266516,34592357.770000,0.263256,,157770000.00,61975125.00
sz.300560,2019-04-27,2019-03-31,0.014191,0.038961,0.274177,5763247.110000,0.361087,,157770000.00,66968250.00
sz.300560,2019-08-27,2019-06-30,0.039832,0.064931,0.289073,18062462.820000,0.273088,277970592.240000,189324000.00,80365500.00
sz.300560,2019-10-29,2019-09-30,0.063714,0.076398,0.294592,32994180.680000,0.309098,,189324000.00,80365500.00
sz.300560,2020-04-30,2020-03-31,0.023690,0.061442,0.239978,12569691.750000,0.333686,,189324000.00,189324000.00
sz.300560,2020-08-28,2020-06-30,0.055361,0.084691,0.270075,33023367.350000,0.361629,389717150.080000,189324000.00,189324000.00
sz.300560,2020-10-30,2020-09-30,0.058126,0.068653,0.237502,47759155.960000,0.310067,,226269812.00,189324000.00
sz.300578,2017-04-26,2017-03-31,0.023384,0.080131,0.484860,4851233.210000,0.397102,,72000000.00,18000000.00
sz.300578,2017-08-29,2017-06-30,0.065576,0.099839,0.507466,13086398.080000,0.394380,131074451.370000,72000000.00,18000000.00
sz.300578,2017-10-30,2017-09-30,0.122778,0.122649,0.503591,24934817.760000,0.397305,,72000000.00,18000000.00
sz.300578,2018-04-27,2018-03-31,0.020361,0.105164,0.541836,5924079.990000,0.480201,,73561000.00,29448000.00
sz.300578,2018-08-30,2018-06-30,0.055467,0.143580,0.535443,16225738.380000,0.282385,113008196.600000,132409800.00,53006400.00
sz.300578,2018-10-30,2018-09-30,0.100253,0.171656,0.525870,30018502.250000,0.297070,,132409800.00,59790960.00
sz.300578,2019-04-29,2019-03-31,0.050699,0.260314,0.525155,32151601.590000,0.257641,,167424095.00,60499980.00
sz.300578,2019-08-30,2019-06-30,0.077487,0.208388,0.511924,49934688.760000,0.303730,239623135.500000,166374155.00,60562980.00
sz.300578,2019-10-29,2019-09-30,0.097938,0.180253,0.525331,64895804.320000,0.300037,,171356155.00,60562980.00
sz.300578,2020-04-28,2020-03-31,0.011969,0.104481,0.472840,12965276.070000,0.405689,,174196955.00,138807726.00
sz.300578,2020-08-28,2020-06-30,0.040472,0.160632,0.523870,44984352.150000,0.490303,275642607.930000,174196955.00,117518827.00
sz.300578,2020-10-27,2020-09-30,0.092837,0.209007,0.531785,109365177.170000,0.772618,,174119955.00,119357077.00
sz.300588,2017-04-20,2017-03-31,0.004845,0.013901,0.201990,1702535.640000,0.498416,,100000000.00,25000000.00
sz.300588,2017-08-22,2017-06-30,0.048401,0.046393,0.219080,15141523.610000,0.520242,326376551.470000,100000000.00,25000000.00
sz.300588,2017-10-30,2017-09-30,0.111094,0.075141,0.248122,35650243.400000,0.589312,,100000000.00,25000000.00
sz.300588,2018-04-24,2018-03-31,-0.018240,-0.138015,0.416243,-6873123.730000,0.723214,,100000000.00,31287500.00
sz.300588,2018-08-03,2018-06-30,-0.067662,-0.170818,0.285211,-25040227.910000,0.257625,146590370.250000,160000000.00,74780000.00
sz.300588,2018-10-29,2018-09-30,0.009409,0.004181,0.211384,2129939.220000,0.304645,,160000000.00,74780000.00
sz.300588,2019-04-25,2019-03-31,-0.046904,-1.085853,0.392863,-19485816.410000,0.068414,,163251500.00,78660000.00
sz.300588,2019-08-10,2019-06-30,-0.036161,-0.160821,0.360119,-17050445.800000,0.201217,106021071.260000,163251500.00,78660000.00
sz.300588,2019-10-25,2019-09-30,-0.074272,-0.196715,0.344630,-31930153.040000,-0.058690,,163251500.00,78660000.00
sz.300588,2020-04-21,2020-03-31,-0.060032,-2.082487,0.199158,-24369958.370000,0.016864,,163251500.00,97022000.00
sz.300588,2020-08-27,2020-06-30,-0.095113,-0.549548,0.253190,-37970488.280000,-0.090016,69094019.910000,165604000.00,104941725.00
sz.300588,2020-10-29,2020-09-30,-0.162648,-0.476818,0.200876,-63101302.840000,-0.154825,,165604000.00,104941725.00
sz.300605,2017-04-25,2017-03-31,0.010307,0.080899,0.307408,3300437.020000,0.452056,,84000000.00,21000000.00
sz.300605,2017-08-28,2017-06-30,0.042815,0.097201,0.277637,13834479.420000,0.469859,142328613.780000,84000000.00,21000000.00
sz.300605,2017-10-26,2017-09-30,0.085742,0.111783,0.284292,28356811.780000,0.501428,,84000000.00,21000000.00
sz.300605,2018-04-25,2018-03-31,0.008026,0.064437,0.304348,3272514.400000,0.517008,,84000000.00,37321843.00
sz.300605,2018-08-29,2018-06-30,0.032616,0.092284,0.317700,14405248.230000,0.518467,156096677.650000,84790000.00,37321846.00
sz.300605,2018-10-29,2018-09-30,0.065805,0.102079,0.301412,29721800.060000,0.408232,,109989994.00,48414077.00
sz.300605,2019-04-25,2019-03-31,0.008327,0.064407,0.292711,4100127.290000,0.491778,,109989994.00,48260661.00
sz.300605,2019-08-16,2019-06-30,0.034494,0.096718,0.319172,17332617.330000,0.509793,179207126.330000,110209394.00,48989875.00
sz.300605,2019-10-26,2019-09-30,0.069378,0.102160,0.289352,35418771.430000,0.356232,,165314091.00,73484812.00
sz.300605,2020-04-29,2020-03-31,0.007949,0.064187,0.303479,3868098.760000,0.369166,,165300469.00,92235786.00
sz.300605,2020-08-27,2020-06-30,0.034272,0.114033,0.296624,18611197.970000,0.379095,163208613.470000,165300469.00,103259572.00
sz.300605,2020-10-28,2020-09-30,0.067416,0.123241,0.289122,38225264.660000,0.385771,,165300469.00,103259572.00
sz.300663,2017-08-29,2017-06-30,-0.058872,-0.152189,0.374103,-30622838.840000,0.346206,201215565.250000,131426719.00,32860000.00
sz.300663,2017-10-28,2017-09-30,-0.121417,-0.211926,0.342913,-61295319.460000,0.351064,,131426719.00,32860000.00
sz.300663,2018-04-26,2018-03-31,-0.029526,-0.270484,0.354580,-19762826.890000,0.305321,,133948619.00,32860000.00
sz.300663,2018-08-30,2018-06-30,-0.050049,-0.155150,0.378135,-33079903.660000,0.186325,213212258.350000,201922916.00,123134892.00
sz.300663,2018-10-30,2018-09-30,-0.094009,-0.194161,0.319975,-60966117.850000,0.200580,,201463957.00,123134892.00
sz.300663,2019-04-29,2019-03-31,-0.023803,-0.162350,0.366960,-18238067.870000,0.225143,,201463957.00,123134892.00
sz.300663,2019-08-30,2019-06-30,-0.051507,-0.137478,0.372591,-38582362.960000,0.130922,280643063.230000,302195935.00,184702338.00
sz.300663,2019-10-30,2019-09-30,-0.088143,-0.135218,0.314595,-64135633.650000,0.141706,,302195935.00,184702338.00
sz.300663,2020-04-29,2020-03-31,-0.013890,-0.075312,0.369530,-11652332.110000,0.186877,,300425156.00,184702338.00
sz.300663,2020-08-28,2020-06-30,-0.024021,-0.053846,0.352012,-19833699.120000,0.225915,368339116.730000,300425156.00,227007074.00
sz.300663,2020-10-30,2020-09-30,-0.026809,-0.039305,0.361490,-23584166.160000,0.301037,,300425156.00,227007074.00
sz.300687,2017-08-29,2017-06-30,0.133543,0.116425,0.299395,37588923.970000,,322859128.200000,,
sz.300687,2017-10-28,2017-09-30,0.133014,0.133356,0.313551,66271287.320000,1.147895,,80000000.00,20000000.00
sz.300687,2018-04-25,2018-03-31,0.012665,0.062859,0.273160,9743916.360000,1.194810,,80000000.00,20000000.00
sz.300687,2018-08-30,2018-06-30,0.033026,0.071736,0.287075,25923130.040000,0.616842,361367760.320000,144000000.00,35620531.00
sz.300687,2018-10-27,2018-09-30,0.086618,0.117383,0.313065,71960573.720000,0.716891,,144000000.00,62264131.00
sz.300687,2019-04-25,2019-03-31,-0.000372,0.001673,0.225308,345361.260000,0.713067,,145121000.00,62632395.00
sz.300687,2019-08-30,2019-06-30,0.013985,0.030400,0.245196,14641713.200000,0.460364,481637132.210000,217681500.00,93948593.00
sz.300687,2019-10-29,2019-09-30,0.061555,0.072468,0.255344,55068678.840000,0.445046,,217611750.00,93948593.00
sz.300687,2020-04-29,2020-03-31,0.003568,0.011536,0.230431,2771544.900000,0.319931,,217611750.00,94432118.00
sz.300687,2020-08-28,2020-06-30,0.055225,0.084518,0.285510,45364321.330000,0.461718,536741662.400000,217611750.00,94436318.00
sz.300687,2020-10-30,2020-09-30,0.122841,0.113267,0.303910,108676960.660000,0.571991,,217097025.00,151143361.00
